product_code,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
20884604,0.9303797468354432,Moderate,High Sugar,Yes
50173822,0.0,Moderate,Low Sugar,Yes
8711200431632,0.5818181818181818,Low,Low Sugar,Yes
8480000512185,1.0,Moderate,Low Sugar,No
8000430138931,1.0,Moderate,Low Sugar,No
3250390002659,1.0,High,Low Sugar,No
5000157025272,0.3529411764705882,Low,Low Sugar,Yes
80635789,0.7636363636363637,High,High Sugar,Yes
3302740046926,1.0,Moderate,Low Sugar,Yes
2006050050833,0.4198473282442748,High,Moderate Sugar,Yes
8480000807946,0.2440944881889764,Moderate,Moderate Sugar,Yes
3560071429508,0.1285714285714286,Moderate,Moderate Sugar,Yes
20086862,0.5912518853695325,High,High Sugar,Yes
8710438116281,0.5833333333333334,Moderate,Moderate Sugar,Yes
8436048440461,0.0115942028985507,High,Low Sugar,Yes
8410376050837,0.2835820895522388,High,High Sugar,Yes
8000500032237,0.8986486486486487,High,High Sugar,Yes
8002190001852,0.3601108033240997,High,High Sugar,Yes
6137964,0.64,High,High Sugar,Yes
5060108450263,1.0,Low,Moderate Sugar,Yes
4056489408468,0.0232558139534883,Low,Low Sugar,Yes
5013635101818,0.0,High,Low Sugar,No
8720182088376,1.0,High,Low Sugar,Yes
4056489661726,0.6363636363636364,High,Moderate Sugar,Yes
2006050035649,0.271523178807947,Moderate,Low Sugar,No
4002359014895,0.1643835616438356,High,Moderate Sugar,No
4056489514473,0.1057692307692307,Moderate,Low Sugar,Yes
7613031513031,0.9876543209876544,Low,Moderate Sugar,Yes
3560071411824,0.9893617021276596,High,High Sugar,No
5411188136217,0.6493506493506493,Low,Moderate Sugar,Yes
3336972109067,0.0142857142857142,High,Low Sugar,Yes
5000184321606,0.3833333333333333,Moderate,Low Sugar,Yes
8002670504019,0.0714285714285714,Moderate,Low Sugar,Yes
3760257091011,0.0578947368421052,Moderate,Low Sugar,No
20018986,0.280281690140845,High,High Sugar,Yes
5941265000419,0.6956521739130435,High,Low Sugar,Yes
3073781154504,1.0,Moderate,Moderate Sugar,Yes
4056489041917,0.00625,High,Low Sugar,Yes
7612100053607,0.8813559322033898,High,High Sugar,Yes
6194003802076,1.0,Low,Moderate Sugar,Yes
8410376044409,0.5151515151515151,High,High Sugar,Yes
5000116124657,0.045,Moderate,Low Sugar,No
5000128635011,0.0092592592592592,High,Low Sugar,No
5000295157408,0.0168776371308016,High,Low Sugar,Yes
5051140851460,0.195244055068836,High,High Sugar,No
3046920013789,0.8703703703703703,High,High Sugar,Yes
37600223324,0.5,Moderate,Low Sugar,Yes
5000232024725,0.0425925925925925,Moderate,Low Sugar,No
4056489719588,0.826865671641791,High,High Sugar,Yes
4045357011329,0.7333333333333333,Moderate,Low Sugar,Yes
25293600232,0.125,Low,Low Sugar,Yes
20261351,0.8571428571428511,High,High Sugar,Yes
4056489476672,0.1061224489795918,Moderate,Moderate Sugar,Yes
44000031930,0.0,High,Low Sugar,Yes
8480000651723,0.0,Moderate,Low Sugar,Yes
8437017033622,0.3333333333333333,Moderate,Low Sugar,Yes
5000157068750,0.2583333333333333,Low,Low Sugar,Yes
607537,0.0705882352941176,High,Low Sugar,No
3245677723648,0.9482758620689656,High,High Sugar,Yes
5054775467525,0.5,Low,Low Sugar,No
3261055953414,0.1666666666666666,Moderate,Low Sugar,Yes
6111069000451,0.0,Low,Low Sugar,No
5025840005294,0.9426229508196722,Moderate,Moderate Sugar,Yes
6111032006954,0.5,Moderate,Moderate Sugar,Yes
3168930167921,0.0388888888888888,High,Low Sugar,Yes
5022313395586,0.8484848484848485,Low,Moderate Sugar,Yes
5057545579008,0.0644444444444444,Moderate,Low Sugar,Yes
612322000219,0.2641196013289036,High,High Sugar,No
4056489354079,0.1157894736842105,Moderate,Low Sugar,No
5000128848237,0.0894736842105263,Moderate,Low Sugar,No
44000000578,0.0,Low,Low Sugar,No
767707001067,0.271523178807947,Moderate,Low Sugar,No
4088600111667,0.0591715976331361,Low,Low Sugar,Yes
1217117,1.0,Moderate,Low Sugar,No
6191577600046,0.271523178807947,Moderate,Low Sugar,No
4056489240082,0.5886524822695036,High,Moderate Sugar,Yes
6111242923584,0.946902622005091,Low,Moderate Sugar,No
34856008187,0.5882352941176471,Low,Moderate Sugar,Yes
1835151,0.271523178807947,Moderate,Low Sugar,No
5055958701078,0.2538461538461538,Moderate,Low Sugar,Yes
898999010144,0.8333333333333334,Moderate,High Sugar,Yes
3175681290433,0.3015873015873015,High,High Sugar,Yes
4088600198392,0.0745098039215686,High,Low Sugar,Yes
4088600354835,0.4838709677419354,Moderate,Low Sugar,Yes
3036815425513,0.3148148148148147,Low,Low Sugar,Yes
3350033964181,0.0157894736842105,High,Low Sugar,Yes
4056489759096,0.8448275862068967,Low,Low Sugar,Yes
96619656493,0.0,Moderate,Low Sugar,No
10067819,0.7020408163265306,High,High Sugar,No
5030343834593,0.431578947368421,High,Low Sugar,Yes
6111259342941,0.5849763406940064,High,High Sugar,Yes
159425,0.1999999999999999,Low,Low Sugar,Yes
4014500506838,0.8323353293413174,Low,Moderate Sugar,Yes
6111069004350,0.271523178807947,Moderate,Low Sugar,Yes
5000436734345,0.1540229885057471,High,Moderate Sugar,No
5000328015873,0.1,Low,Low Sugar,Yes
5010043000016,0.344551282051282,High,High Sugar,Yes
5054775347735,0.0481283422459893,Moderate,Low Sugar,Yes
5052320703883,0.6666666666666666,Low,Moderate Sugar,Yes
5053990167692,0.0592592592592592,High,Low Sugar,Yes
4088600242033,0.0185922974767596,High,Low Sugar,No
6111248552481,0.0,Moderate,Low Sugar,Yes
29295982,0.09765625,Moderate,Moderate Sugar,Yes
3760336830586,0.3088235294117647,High,High Sugar,No
8718836396656,0.065126050420168,High,Low Sugar,Yes
5016805010255,0.0031545741324921,Moderate,Low Sugar,No
5057545864302,0.5555555555555556,Low,Low Sugar,Yes
358910,0.0883002207505518,Moderate,Low Sugar,Yes
6111243590235,0.271523178807947,Moderate,Low Sugar,Yes
6111246952627,1.0,Low,Moderate Sugar,No
5010251450252,1.0,High,High Sugar,Yes
5020580021122,0.4565217391304347,Moderate,High Sugar,No
5000157147851,0.8113207547169812,Low,Low Sugar,No
4061464422834,0.5436893203883495,High,Moderate Sugar,No
74742,0.9464285714285714,Moderate,High Sugar,Yes
855140002175,0.3333333333333333,Moderate,Moderate Sugar,No
1301601,0.9622641509433962,Low,High Sugar,No
8410510050044,0.9836065573770492,High,High Sugar,Yes
7622201712228,0.7777777777777777,Low,Low Sugar,Yes
5060088700129,0.8529411764705882,High,High Sugar,Yes
6111073504235,0.271523178807947,Moderate,Low Sugar,Yes
241908,0.0507462686567164,Moderate,Low Sugar,Yes
6111242105850,0.8421052631578947,Moderate,Moderate Sugar,Yes
6111184008110,0.271523178807947,Moderate,Low Sugar,Yes
359573,0.0891719745222929,Moderate,Low Sugar,Yes
5016805010156,0.0076923076923076,Moderate,Low Sugar,No
8720608025138,0.0,Low,Low Sugar,Yes
499989,0.072463768115942,Moderate,Low Sugar,Yes
6111249942076,0.271523178807947,Moderate,Low Sugar,No
6111180000651,0.8827751196172249,High,High Sugar,Yes
6111262385881,0.6130268199233716,High,High Sugar,Yes
4014500519173,0.6833333333333332,Low,Low Sugar,Yes
9014947,0.0824742268041237,Moderate,Low Sugar,No
811620020633,0.7777777777777778,Moderate,Moderate Sugar,Yes
5000112604450,0.0,Low,Low Sugar,Yes
3560071501570,0.975,Moderate,High Sugar,Yes
4056489233725,0.3349056603773584,High,High Sugar,Yes
1061345,0.0230326295585412,High,Low Sugar,No
4056489757047,0.0328317373461012,High,Low Sugar,Yes
5060770730267,0.0,Low,Low Sugar,Yes
5039303006872,0.7352941176470589,High,High Sugar,Yes
80176596,0.271523178807947,Moderate,Low Sugar,Yes
1800982,1.2058823529411764,Low,Low Sugar,No
702382999223,0.8775510204081631,Low,Low Sugar,No
3329770086098,0.9615384615384616,Low,Moderate Sugar,Yes
5056138202583,0.9152542372881356,Moderate,Moderate Sugar,Yes
3560071469542,0.0111111111111111,High,Low Sugar,No
4056489055891,0.9090909090909092,Moderate,High Sugar,Yes
5059512738302,0.0599647266313932,High,Low Sugar,Yes
6111104000965,0.271523178807947,Moderate,Low Sugar,Yes
4025500287979,1.0,Low,Low Sugar,No
3329770087705,0.9411764705882352,Low,Moderate Sugar,Yes
4056489882367,1.0,Low,Low Sugar,Yes
6111269300092,0.6,High,High Sugar,Yes
3608580119791,0.9622641509433962,Moderate,Moderate Sugar,Yes
8718836394638,0.271523178807947,Moderate,Low Sugar,Yes
5010477365378,0.2,High,Moderate Sugar,Yes
4061461724146,0.0614525139664804,Moderate,Low Sugar,Yes
5060947541276,0.271523178807947,Moderate,Low Sugar,Yes
4030600225356,0.271523178807947,Moderate,Low Sugar,Yes
3033491993176,0.9625,Low,Moderate Sugar,Yes
5060482843484,0.0571428571428571,Moderate,Low Sugar,Yes
6111245470597,0.271523178807947,High,Low Sugar,No
3228023230144,0.4947368421052632,Moderate,Low Sugar,Yes
13356194,6.833333333333333,Moderate,Low Sugar,No
5060853640704,0.3111111111111111,High,Moderate Sugar,Yes
5060337222150,0.6593406593406593,Low,Moderate Sugar,Yes
3058320002034,0.271523178807947,Moderate,Low Sugar,Yes
5000159559485,0.7411402157164868,High,High Sugar,Yes
4061461867041,0.3833333333333333,High,Low Sugar,No
8718836397615,0.271523178807947,Moderate,Low Sugar,Yes
211111111121,0.1043636363636363,Moderate,Low Sugar,Yes
8695077013514,0.271523178807947,Moderate,Low Sugar,Yes
6111245470306,0.0,High,Low Sugar,Yes
6111024008874,0.271523178807947,Moderate,Low Sugar,Yes
6111266680753,0.271523178807947,Moderate,Low Sugar,Yes
6911314512353,0.271523178807947,Moderate,Low Sugar,Yes
6111250477161,0.847457627118644,High,High Sugar,Yes
13110707,0.3653846153846153,High,High Sugar,Yes
3182180060009,0.0405797101449275,High,Low Sugar,Yes
3564700002964,1.0,Low,Moderate Sugar,No
3123340008264,0.9519230769230768,Low,Moderate Sugar,No
3023290021286,1.0,Low,Moderate Sugar,Yes
3038353020106,0.0513888888888888,High,Low Sugar,No
5410188026320,0.6969696969696969,Low,Low Sugar,No
5410188013085,1.0,Low,Moderate Sugar,No
20020736,0.6,Moderate,Low Sugar,Yes
3178530416527,0.4225352112676056,High,High Sugar,Yes
3284230002288,0.3125,High,Moderate Sugar,Yes
5038862164504,1.0,Low,Moderate Sugar,Yes
3284230001991,0.2608695652173913,High,Moderate Sugar,Yes
20679668,0.8620689655172414,High,Low Sugar,No
3017239003860,1.0,Moderate,Low Sugar,No
3564700014677,1.0,High,Low Sugar,No
3449865240898,0.7804878048780489,High,Low Sugar,Yes
3245411640620,0.9577464788732394,High,High Sugar,No
3229820764412,0.5192307692307693,High,High Sugar,Yes
3165440008621,0.0571428571428571,Moderate,Low Sugar,No
3045320001679,1.0,Moderate,High Sugar,Yes
3038359006449,0.8666666666666667,Low,Low Sugar,No
3083680482035,0.3956043956043956,Low,Low Sugar,Yes
3564700875162,0.9830508474576272,Moderate,High Sugar,Yes
3111900350571,0.3389830508474576,High,High Sugar,No
3228021950129,1.0,High,Low Sugar,No
3023290009086,0.941747572815534,Moderate,High Sugar,Yes
5011069171629,0.4,High,Low Sugar,No
3083681059793,0.853658536585366,Low,Moderate Sugar,Yes
3254381047988,1.0,Low,Low Sugar,Yes
8712566381340,0.8518518518518519,Moderate,High Sugar,Yes
3564700007815,0.5555555555555556,Moderate,Low Sugar,Yes
3103220009635,0.5507246376811594,Moderate,High Sugar,Yes
3011360030108,0.9587628865979382,High,High Sugar,No
5055534301180,0.475,High,Moderate Sugar,No
3251320080617,1.0,Moderate,Low Sugar,No
3038359007248,0.0012820512820512,High,Low Sugar,No
8480000838681,0.0526315789473684,Moderate,Low Sugar,Yes
3175681057883,0.0896551724137931,Moderate,Low Sugar,No
3188720001525,0.0,Moderate,Low Sugar,No
3256220368223,0.5084745762711864,High,High Sugar,Yes
3248832967277,0.0625,Moderate,Low Sugar,No
3564700527320,0.0096153846153846,High,Low Sugar,No
3250390499749,1.0,High,Low Sugar,No
3292070005154,0.7543859649122806,Moderate,Low Sugar,No
3250390626633,0.5,High,Low Sugar,No
3175681171442,0.0773809523809523,High,Low Sugar,Yes
20413422,0.2672811059907834,High,Moderate Sugar,No
20087487,1.0,Moderate,Low Sugar,No
3523230030755,1.0,High,Low Sugar,No
3266980784614,0.0999999999999999,Moderate,Low Sugar,Yes
20879082,0.7532467532467532,Low,Moderate Sugar,No
3302747233022,0.24,Moderate,Low Sugar,Yes
3178530413984,0.3561643835616438,High,High Sugar,Yes
3038350023605,0.0513888888888888,High,Low Sugar,No
3270190203414,1.0,Moderate,Low Sugar,Yes
3245411216818,1.0,Moderate,Low Sugar,No
3254550025984,1.0,High,Low Sugar,No
3254381048350,0.935483870967742,Low,Low Sugar,Yes
3083680482066,0.0317460317460317,Low,Low Sugar,Yes
3036811366315,0.5208333333333334,Low,Low Sugar,Yes
20022648,0.5272727272727272,High,High Sugar,Yes
3245412542831,0.0,Moderate,Low Sugar,No
3046920010382,1.0,High,High Sugar,Yes
8410109103205,0.7272727272727273,High,High Sugar,Yes
3760005450190,0.266304347826087,High,High Sugar,No
3564707082563,0.0,High,Low Sugar,No
7622210720566,0.9649122807017544,High,High Sugar,Yes
3564707129732,0.6052631578947368,High,Low Sugar,Yes
3560070047376,0.0077922077922077,High,Low Sugar,No
8411700011111,1.0,Low,Moderate Sugar,Yes
3533636760002,1.0,Low,Low Sugar,No
8003340091303,0.9545454545454546,High,High Sugar,Yes
4056489167037,0.9393939393939392,High,High Sugar,No
3445850070709,0.271523178807947,Moderate,Low Sugar,No
3256228103918,0.0642857142857142,High,Low Sugar,No
8722700277446,0.8765432098765432,Moderate,Moderate Sugar,Yes
8410076482495,0.0084745762711864,High,Low Sugar,No
8480000511515,0.1411764705882353,Moderate,Low Sugar,Yes
3760091726599,0.7402061855670102,High,High Sugar,Yes
8480000142122,0.532258064516129,High,High Sugar,Yes
3664346326766,0.8666666666666667,High,High Sugar,Yes
8715035250109,0.912280701754386,Moderate,High Sugar,Yes
8934563207403,0.0051282051282051,Moderate,Low Sugar,Yes
20107710,0.0677966101694915,Moderate,Low Sugar,No
5411188118732,1.0,Low,Low Sugar,Yes
4071800047812,0.1119047619047619,Moderate,Low Sugar,Yes
4056489012788,1.0,High,High Sugar,No
3270160128587,0.0217391304347826,Moderate,Low Sugar,Yes
3571492480009,0.0823529411764705,Moderate,Low Sugar,Yes
5942328200050,1.0,Low,Low Sugar,Yes
40084794,0.8676470588235294,High,High Sugar,Yes
3036811358112,0.1428571428571428,Low,Low Sugar,Yes
5997523311230,0.1740890688259109,Moderate,Low Sugar,Yes
3270160062454,0.0208333333333333,Moderate,Low Sugar,Yes
20443528,0.0,Low,Low Sugar,No
3029330003533,0.0878048780487805,Moderate,Low Sugar,Yes
3256220172448,0.7358490566037736,Moderate,Low Sugar,Yes
3228022190067,1.0,High,Low Sugar,No
8480000808929,0.0657894736842105,Moderate,Low Sugar,Yes
3270160634439,0.0846153846153846,Moderate,Low Sugar,Yes
3043933593703,1.0,Moderate,Moderate Sugar,Yes
3523230009362,1.0,High,Low Sugar,No
4008258150108,0.4181818181818181,High,Low Sugar,No
3250391215799,0.0166666666666666,Moderate,Low Sugar,No
3036811367787,0.2592592592592592,Low,Low Sugar,Yes
8715700117140,0.847457627118644,Low,Moderate Sugar,Yes
3564707142977,0.6428571428571428,Low,Moderate Sugar,No
3027030016396,0.9795918367346936,Low,Low Sugar,Yes
20955427,0.4375,High,Moderate Sugar,Yes
3229820801131,0.6785714285714286,Low,Low Sugar,Yes
4002359012433,0.03125,Moderate,Low Sugar,No
20224042,0.0466666666666666,Moderate,Low Sugar,Yes
6191509905058,0.0,Low,Low Sugar,No
8480000167644,0.4785714285714286,Low,Moderate Sugar,No
20853594,0.5555555555555556,Moderate,Low Sugar,No
4056489216223,0.888888888888889,Low,Low Sugar,Yes
3387390331974,0.1443850267379679,High,Moderate Sugar,Yes
3256228103352,0.3333333333333333,Low,Low Sugar,Yes
3560071267032,0.3378378378378378,High,High Sugar,Yes
5000159532969,0.6666666666666666,Moderate,Low Sugar,Yes
5449000257796,0.9528301886792452,Low,Moderate Sugar,Yes
4056489194446,0.271523178807947,Moderate,Low Sugar,Yes
90357350,1.0,Low,Low Sugar,Yes
20761912,0.5185185185185186,High,High Sugar,Yes
8002590043353,0.0298507462686567,High,Low Sugar,Yes
6130234002366,0.271523178807947,Moderate,Low Sugar,No
5000159376655,0.8314606741573034,High,High Sugar,Yes
5941355000671,1.0,Low,Low Sugar,Yes
6130142000201,0.0,Low,Low Sugar,No
7622210999368,0.3727272727272727,Moderate,Low Sugar,Yes
5900334012685,1.0,Low,Moderate Sugar,No
8001665712859,0.178125,Moderate,Moderate Sugar,Yes
8480000213075,1.0,Low,Moderate Sugar,Yes
6194008515520,0.3528158295281582,High,High Sugar,Yes
5000112541007,1.0,Low,Moderate Sugar,Yes
3273227581028,0.0,Low,Low Sugar,No
1404877870008,0.12,Moderate,Low Sugar,No
3023290069042,0.902439024390244,Low,Low Sugar,Yes
3256549999368,0.32,High,High Sugar,Yes
3560071015725,0.3225806451612903,High,High Sugar,No
3560071407742,0.3870967741935484,High,High Sugar,No
8002230350285,0.271523178807947,Moderate,Low Sugar,Yes
3038359011467,0.8076923076923077,Low,Moderate Sugar,Yes
20064457,0.96875,Moderate,Low Sugar,Yes
5900541001021,0.0,Low,Low Sugar,No
8718836395277,0.4166666666666667,High,Moderate Sugar,Yes
3449865367250,2.733333333333333,Moderate,Low Sugar,Yes
7613036099400,0.7929373996789727,High,High Sugar,Yes
8002590042769,0.0597014925373134,High,Low Sugar,Yes
8402001000515,0.303030303030303,Moderate,Moderate Sugar,No
16000124790,0.4,Moderate,Moderate Sugar,Yes
5019503034189,0.1219512195121951,Low,Low Sugar,Yes
6194001800500,0.271523178807947,Moderate,Low Sugar,No
4056489649199,0.0056497175141242,Moderate,Low Sugar,No
5449000040350,1.0,Low,Low Sugar,Yes
3560071417444,0.0558823529411764,High,Low Sugar,No
8711200576425,1.0,High,Low Sugar,Yes
8410376040579,0.0175438596491228,Moderate,Low Sugar,Yes
8710398500434,0.0396226415094339,High,Low Sugar,Yes
8410376028423,0.6935483870967742,High,High Sugar,Yes
8480000223968,0.0798611111111111,High,Low Sugar,No
8445290634887,0.7968749999999999,Low,Moderate Sugar,Yes
3124480196774,1.0,Low,Low Sugar,Yes
8410087820019,0.1818181818181818,Moderate,Moderate Sugar,Yes
5017007601289,0.271523178807947,Moderate,Low Sugar,Yes
8410076601940,0.4603174603174603,Low,Moderate Sugar,Yes
4056489030300,0.2185430463576159,High,Moderate Sugar,Yes
190646641016,0.4375,Moderate,Moderate Sugar,Yes
5000147030682,0.0,Low,Low Sugar,Yes
5059319024479,0.2023809523809523,High,High Sugar,Yes
5000354404009,0.1189189189189189,Moderate,Low Sugar,Yes
5018297006471,0.1073170731707317,Moderate,Low Sugar,Yes
4000405001684,0.1851851851851852,Moderate,Low Sugar,Yes
5000168197586,0.1047651006711409,High,Moderate Sugar,Yes
4056489687610,0.7472527472527473,Low,Moderate Sugar,No
3392590205413,0.0555555555555555,High,Low Sugar,No
4088600058320,0.0806451612903225,High,Moderate Sugar,Yes
13764027039,0.217391304347826,Moderate,Moderate Sugar,Yes
28400090896,0.0588235294117647,Moderate,Low Sugar,Yes
6111251750058,0.8823529411764706,Low,Moderate Sugar,Yes
3272770016063,0.1486486486486486,Moderate,Low Sugar,Yes
1642636,0.1,Low,Low Sugar,No
4088600532844,1.0,High,Low Sugar,No
1600322,0.0528987443227357,Moderate,Low Sugar,No
5060391624518,0.8852459016393442,Moderate,High Sugar,Yes
73420000110,1.0,Low,Low Sugar,No
5026489483993,0.0096930533117932,High,Low Sugar,Yes
4056489215226,0.5545454545454546,High,High Sugar,Yes
4260744952133,0.0943396226415094,High,Low Sugar,Yes
4056489675785,0.974003466204506,Moderate,High Sugar,Yes
5000147030699,0.5,Low,Low Sugar,Yes
8007990002306,0.8582089552238805,High,Moderate Sugar,Yes
3092718638085,0.3125,Low,Low Sugar,Yes
5000328375618,0.08125,Low,Low Sugar,Yes
6194003220252,0.4728132387706855,Low,Low Sugar,No
96134856,0.8409090909090909,Moderate,High Sugar,Yes
5022374046663,0.4699386503067484,High,High Sugar,No
6111242041417,0.0557377049180327,High,Low Sugar,Yes
4056489113133,0.6844660194174756,Moderate,Moderate Sugar,Yes
4088600284941,0.8222222222222223,Low,Moderate Sugar,No
8480000227034,0.813953488372093,High,High Sugar,Yes
37600106740,0.6833333333333332,Moderate,Low Sugar,No
5050179762099,1.0,Moderate,Moderate Sugar,Yes
5000157024954,0.375,Low,Low Sugar,No
5000159530736,0.8548387096774194,High,High Sugar,Yes
5430000992336,0.2041666666666667,High,Moderate Sugar,Yes
5054402818102,1.0,Low,Low Sugar,Yes
6111092000138,0.0,High,Low Sugar,Yes
8002590077044,0.3287671232876712,High,High Sugar,Yes
5000108022510,0.0166666666666666,Moderate,Low Sugar,Yes
5000137440903,0.283076923076923,High,High Sugar,Yes
72417143700,0.4333333333333333,Low,Moderate Sugar,Yes
5020387000207,0.0581113801452784,Moderate,Low Sugar,Yes
612322001360,0.0295138888888888,High,Low Sugar,No
1830958,1.0,Moderate,Low Sugar,No
5011157888187,0.0327868852459016,Moderate,Low Sugar,Yes
5060139431460,0.6666666666666666,Moderate,High Sugar,No
5057545918777,0.0911392405063291,High,Low Sugar,Yes
9350271002601,0.0,Low,Low Sugar,Yes
3760324300121,0.48,Moderate,Low Sugar,Yes
2006050059706,0.0,Moderate,Low Sugar,No
5025820000738,0.3076923076923077,Low,Low Sugar,No
5018095011264,0.1166666666666666,Moderate,Low Sugar,Yes
5060504310116,0.4823529411764705,Moderate,Low Sugar,No
4088600190129,1.0,High,Low Sugar,No
4056489239932,0.9065606361829026,High,High Sugar,Yes
5055958704215,0.2428571428571428,High,Moderate Sugar,Yes
378208,0.0210970464135021,Moderate,Low Sugar,No
6111259341173,0.271523178807947,Moderate,Low Sugar,Yes
4088600463582,0.0382059800664451,High,Low Sugar,Yes
3700278407453,0.7058823529411765,High,High Sugar,Yes
5021638000007,0.984251968503937,Moderate,Moderate Sugar,Yes
4056489239017,0.06,Low,Low Sugar,Yes
4056489705192,0.0161290322580645,Moderate,Low Sugar,Yes
5060139431842,0.8632986627043091,Moderate,High Sugar,No
6111248360208,0.0,Low,Low Sugar,No
8480000051844,0.0069444444444444,High,Low Sugar,No
29098330,0.1175572519083969,High,Moderate Sugar,No
5060391626864,0.3103448275862074,High,Moderate Sugar,Yes
8410510050020,1.0,High,High Sugar,Yes
4056489354093,0.1391304347826087,Moderate,Low Sugar,No
6111242600447,0.5833333333333334,High,High Sugar,Yes
5036589250838,1.0,Moderate,Moderate Sugar,No
5000354163869,0.927536231884058,Low,Moderate Sugar,No
612322001131,0.2643478260869565,High,High Sugar,Yes
6111242103658,0.7547169811320755,Low,Moderate Sugar,Yes
6111128000903,0.271523178807947,Moderate,Low Sugar,No
7622201430573,0.986842105263158,High,High Sugar,Yes
8434164562890,0.271523178807947,Moderate,Low Sugar,No
4088600398358,1.0,High,Low Sugar,Yes
5060084345539,0.1368821292775665,High,Moderate Sugar,No
8410757101172,0.271523178807947,Moderate,Low Sugar,No
5449000318930,1.0,Moderate,High Sugar,Yes
5060113919359,0.5084087968952135,High,High Sugar,Yes
4088600173108,1.0,Low,Moderate Sugar,No
8004172000341,0.8,Moderate,Low Sugar,Yes
635677,0.055441478439425,Moderate,Low Sugar,No
6111242101104,0.2426035502958579,Moderate,Low Sugar,Yes
5000169597293,0.5,Moderate,Low Sugar,Yes
3760278561265,0.3979591836734693,High,Low Sugar,No
9002515601926,1.0,Low,Moderate Sugar,Yes
8410076901125,0.7428571428571429,High,High Sugar,Yes
6111162001539,0.0,Low,Low Sugar,Yes
7622201444624,0.271523178807947,Moderate,Low Sugar,Yes
6118000041252,0.271523178807947,Moderate,Low Sugar,Yes
8480000861467,0.0122448979591836,High,Low Sugar,No
6118000160038,0.271523178807947,Moderate,Low Sugar,Yes
5010034013957,0.025,Moderate,Low Sugar,Yes
411424,0.0603448275862069,Moderate,Low Sugar,Yes
3480341005020,0.5,High,Low Sugar,No
3338310003174,0.2784810126582278,Moderate,Low Sugar,Yes
1781182,0.2857142857142857,High,Low Sugar,Yes
90418129,0.271523178807947,Moderate,Low Sugar,Yes
3329770086197,0.9541984732824428,Low,Moderate Sugar,Yes
8906021073400,1.0,High,Moderate Sugar,No
4056489818526,0.3083333333333333,High,High Sugar,Yes
4000405002476,0.2299999999999999,Moderate,Low Sugar,Yes
3033491974182,0.9885057471264368,Low,Moderate Sugar,Yes
5060960661371,0.0862068965517241,High,Low Sugar,No
4004198036755,0.271523178807947,Moderate,Low Sugar,Yes
3302740088254,0.0454545454545454,Moderate,Low Sugar,Yes
5060430292746,0.2647058823529412,Low,Low Sugar,Yes
4056489918325,0.8135593220338982,Moderate,Moderate Sugar,Yes
3336972306046,0.069090909090909,High,Low Sugar,Yes
8000500416921,0.632,Moderate,Moderate Sugar,Yes
8402001021428,20.5,Low,Low Sugar,Yes
7394376621932,0.4788732394366197,Low,Low Sugar,No
3220035217007,1.0,High,High Sugar,No
8402001016400,0.6875,Low,Low Sugar,Yes
6111259347212,0.271523178807947,Moderate,Low Sugar,Yes
7904009021680,0.1789473684210526,Moderate,Low Sugar,Yes
6111195024710,0.271523178807947,Moderate,Low Sugar,Yes
6111243591591,0.271523178807947,Moderate,Low Sugar,Yes
6111259347410,0.271523178807947,Moderate,Low Sugar,Yes
3045320104196,1.0,Low,Moderate Sugar,Yes
5038862161503,1.0,Low,Moderate Sugar,No
5038862133838,0.927710843373494,Low,Moderate Sugar,No
3297760097143,0.9285714285714286,Low,Moderate Sugar,Yes
3256540000339,0.2083333333333333,High,Moderate Sugar,Yes
3498425591253,0.6214285714285713,Moderate,Moderate Sugar,Yes
3229820785844,0.0642857142857142,High,Low Sugar,No
5010029000214,0.063768115942029,High,Low Sugar,No
3421557501890,0.375,High,High Sugar,No
3242274500054,0.1705882352941176,High,Low Sugar,Yes
8000500329481,0.3633491311216429,High,High Sugar,Yes
8001665705417,0.1518518518518518,Moderate,Low Sugar,Yes
3276170011185,0.2299999999999999,Moderate,Low Sugar,Yes
3760020503994,0.5405405405405406,High,High Sugar,Yes
3176571731289,0.97,Low,Moderate Sugar,No
3033491024832,1.0,Low,Low Sugar,Yes
3336971609018,0.2321428571428571,High,Moderate Sugar,Yes
3256540001015,0.2934782608695652,Moderate,Moderate Sugar,Yes
5010477348593,0.3275590551181102,High,High Sugar,Yes
3276170010805,0.2299999999999999,Moderate,Low Sugar,Yes
8076802085912,0.0492957746478873,High,Low Sugar,No
26003146,0.0,Low,Low Sugar,No
3111900350335,0.2698412698412698,High,High Sugar,No
3266980035303,0.0,Moderate,Low Sugar,Yes
3179142054589,1.0,Low,High Sugar,No
3023290223055,1.0,Moderate,Low Sugar,No
20001056,1.0,High,High Sugar,No
5410188032161,0.4666666666666666,Low,Low Sugar,No
3664346312943,0.9833333333333332,High,High Sugar,Yes
3023260027607,0.0,High,Low Sugar,Yes
3175460001625,0.8333333333333334,High,Low Sugar,No
8000300312102,0.8076923076923077,High,High Sugar,Yes
3242272345053,0.075,Moderate,Low Sugar,No
4021700900021,0.6779661016949152,High,High Sugar,Yes
3051106604255,0.6344086021505376,High,Moderate Sugar,Yes
3478820031479,0.6153846153846154,Low,Low Sugar,No
3250392265021,0.1380952380952381,Moderate,Moderate Sugar,Yes
7613036892360,0.48,Moderate,Moderate Sugar,Yes
8410066122592,0.8636363636363638,High,Moderate Sugar,Yes
3124480185105,0.7142857142857142,Low,Low Sugar,Yes
